timestamp,passenger_count,trip_distance,total_amount,humidity,pressure,temperature,weather_description,wind_direction,wind_speed
1514646000,24649,39984.22999999999,213959.00999997286,,,,,,
1512237600,35319,51688.75999999978,322899.2099999323,,,,,,
1510070400,26764,45735.04000000009,291116.25999995304,,,,,,
1512079200,35018,68972.95999999992,370570.4199999315,,,,,,
1511928000,2574,7039.110000000011,31288.319999999552,,,,,,
1512583200,33981,53874.03000000013,370874.4799999301,,,,,,
1512115200,28060,44438.26000000007,272884.2099999601,,,,,,
1510138800,24252,38468.81000000005,255304.91999996442,,,,,,
1510801200,3060,6827.8900000000085,31436.309999999445,,,,,,
1514736000,24761,39155.75000000005,206441.66999997656,,,,,,
1512097200,4994,10559.979999999994,50801.130000001016,,,,,,
1513537200,26414,44447.21999999981,249053.8699999644,,,,,,
1513299600,19285,39611.25000000003,204080.259999985,,,,,,
1513191600,33935,52966.35999999986,355366.21999993455,,,,,,
1513933200,22765,35357.69000000003,205834.0299999789,,,,,,
1230850800,1,1.97,10.8,,,,,,
1509750000,33215,59289.75999999978,327415.369999936,,,,,,
1514073600,13118,23282.170000000016,115288.57000000928,,,,,,
1510966800,24286,41488.070000000116,222893.3399999736,,,,,,
1513040400,5952,12654.680000000042,59737.530000002174,,,,,,
1512158400,33270,54865.45999999965,329488.03999994,,,,,,
1511467200,19033,31037.85000000012,152530.35000000102,,,,,,
1510171200,32722,60876.680000000226,341010.4299999405,,,,,,
1512792000,8295,18490.649999999983,83670.83000000441,,,,,,
1509660000,32909,65129.150000000096,348080.6699999381,,,,,,
1511287200,30543,48837.810000000216,330359.44999993854,,,,,,
1511128800,17338,37481.62000000003,181141.83999999161,,,,,,
1513378800,36268,72834.26000000011,378976.46999992547,,,,,,
1509746400,35196,59757.31999999991,342651.92999993154,,,,,,
1510819200,28722,44585.76000000018,281548.8699999561,,,,,,
1511769600,24873,41688.700000000026,250973.60999996692,,,,,,
1512493200,28353,45921.90000000003,320657.4499999484,,,,,,
1509526800,25798,42363.5999999998,282650.33999996,,,,,,
1510113600,2601,7269.740000000009,32184.01999999955,,,,,,
1513857600,27651,42962.58000000003,274261.9999999554,,,,,,
1512698400,9025,17668.769999999964,88012.13000000486,,,,,,
1512219600,31187,49724.31999999991,290013.6199999446,,,,,,
1514293200,24108,37447.35999999998,203927.73999997712,,,,,,
1510729200,24350,41537.21000000012,234282.59999997125,,,,,,
1512810000,21318,32077.829999999947,170833.57999999245,,,,,,
1514217600,16938,29792.99000000005,144457.79000000528,,,,,,
1514689200,8419,16289.449999999995,78205.05000000421,,,,,,
1511985600,30403,56584.69999999975,318007.85999995,,,,,,
1511301600,25681,47146.11999999995,257663.48999996434,,,,,,
1510768800,34219,55486.06000000033,373352.3299999283,,,,,,
1509940800,2685,9604.939999999991,40467.600000000064,,,,,,
1230804000,1,0.66,7.3,,,,,,
1510045200,24108,38608.839999999866,247212.4999999704,,,,,,
1512324000,26593,49397.82999999999,276371.6899999573,,,,,,
1514667600,21254,38452.33999999998,197187.18999998274,,,,,,
1509249600,14739,30749.010000000035,146223.5400000037,,,,,,
1514494800,26000,44742.3700000003,240852.87999996546,,,,,,
1514743200,24677,34694.039999999986,190557.92999998172,,,,,,
1511971200,22211,43439.49999999982,282511.359999963,,,,,,
1511989200,32506,62109.54999999987,339935.29999994306,,,,,,
1510318800,28356,52018.64999999981,309913.5499999467,,,,,,
1513022400,29795,52805.08000000045,288791.0099999559,,,,,,
1514739600,25480,40150.81999999996,213411.26999997176,,,,,,
1511103600,29807,54413.67999999999,292228.6299999481,,,,,,
1510776000,32513,61038.86999999975,337407.37999994296,,,,,,
1514030400,29366,40482.780000000224,232557.86999996266,,,,,,
1513062000,23826,39483.20999999991,222834.24999997547,,,,,,
1510117200,4898,14022.530000000026,63542.7300000017,,,,,,
1510549200,5382,17389.799999999985,76089.67000000272,,,,,,
1509541200,24015,44126.94,272040.9799999607,,,,,,
1513468800,31962,54007.04000000006,306582.31999994325,,,,,,
1513490400,4455,13836.590000000002,59577.56000000173,,,,,,
1513087200,28395,51490.249999999716,315368.5899999448,,,,,,
1510707600,6564,12738.830000000007,63105.54000000258,,,,,,
1513731600,8888,17835.409999999945,88347.00000000495,,,,,,
1509955200,25227,42205.65999999989,258161.72999996535,,,,,,
1511982000,30751,52355.979999999974,326727.75999994576,,,,,,
1513216800,5740,11615.270000000004,57675.38000000171,,,,,,
1509688800,12782,28377.89000000004,136605.74000000648,,,,,,
1512997200,24281,48894.15999999996,260105.4699999636,,,,,,
1042574400,1,0.0,2.3,,,,,,
1512860400,35036,57687.93999999978,312588.5699999401,,,,,,
1513170000,27345,47958.22000000032,306874.7899999508,,,,,,
1510470000,7049,18244.770000000106,80768.80000000409,,,,,,
1510516800,21162,45246.53999999994,225723.92999997802,,,,,,
1512529200,2651,5816.089999999993,27027.79999999956,,,,,,
1513486800,4635,13717.42000000005,58648.570000001346,,,,,,
1513454400,31176,44865.9400000001,285546.74999994785,,,,,,
1514538000,18974,30188.96000000022,162051.0399999956,,,,,,
1510401600,27863,44174.360000000066,277188.2299999536,,,,,,
1514138400,21997,31084.270000000062,169275.09999999098,,,,,,
1230732000,6,22.49,96.72,,,,,,
1510502400,27538,55481.97999999992,296108.8399999539,,,,,,
1514412000,23262,43476.91999999991,222651.52999997366,,,,,,
1511431200,13741,23760.280000000053,117806.41000000818,,,,,,
1511395200,15157,27118.22000000005,135184.92000000848,,,,,,
1511413200,3805,12424.800000000007,53479.41000000104,,,,,,
1510916400,24777,40784.910000000295,258634.10999996355,,,,,,
1511312400,7660,15081.929999999958,72860.9700000039,,,,,,
1513792800,34491,52037.48000000003,350714.3799999295,,,,,,
1510635600,4826,14133.740000000018,63656.290000002,,,,,,
1512486000,27907,49159.70000000038,303228.4599999509,,,,,,
1230843600,1,9.65,52.73,,,,,,
1512932400,24988,45447.569999999934,243454.2499999664,,,,,,
1509289200,29374,49121.26999999999,279931.4899999493,,,,,,
1510513200,23888,47184.00000000054,244548.12999997163,,,,,,
1509361200,21435,36323.89000000013,217936.04999997548,,,,,,
1510761600,23837,47231.880000000085,301371.0799999587,,,,,,
1509724800,24596,47045.179999999884,300910.35999995325,,,,,,
1512151200,36520,56922.320000000094,381190.6699999198,,,,,,
1513854000,25625,38533.20999999998,247870.6199999621,,,,,,
1513360800,29644,45728.08999999962,327278.5499999427,,,,,,
1512990000,22532,41967.94999999968,241863.20999996824,,,,,,
1513861200,27003,45367.85999999999,278713.25999995467,,,,,,
1511974800,26517,46127.110000000124,313994.0299999517,,,,,,
1512104400,5209,15048.919999999993,67528.01000000215,,,,,,
1513533600,28309,49290.73,275585.47999995603,,,,,,
1509278400,32801,48210.03999999998,272932.7599999469,,,,,,
1509400800,24997,48995.15999999969,248880.19999996875,,,,,,
1513512000,32071,51802.14000000017,282796.049999949,,,,,,
1509951600,23121,44555.79,241129.62999997172,,,,,,
1514152800,17116,27570.39000000004,139860.67000000732,,,,,,
1509181200,21821,34403.3799999998,182632.0999999863,,,,,,
1510347600,34629,57861.179999999826,330720.4999999341,,,,,,
978760800,1,0.0,3.8,,,,,,
1509274800,28446,41665.13000000002,229321.4099999643,,,,,,
1514156400,13853,23782.839999999986,117851.70000001033,,,,,,
1510790400,13419,28393.67000000009,138462.87000000573,,,,,,
1513414800,21550,34160.259999999886,177528.64999998864,,,,,,
1514473200,30043,45881.00999999995,278196.0099999453,,,,,,
1512878400,8708,18637.460000000025,85891.07000000478,,,,,,
1512349200,4383,9926.669999999978,45383.42000000081,,,,,,
1512518400,13423,28852.05999999999,142585.44000000387,,,,,,
1514178000,1612,5998.050000000001,24252.93999999977,,,,,,
1511359200,27454,47183.509999999864,299796.3999999499,,,,,,
1512478800,25829,50410.92999999992,290060.2099999555,,,,,,
1513080000,25251,42359.52000000011,273943.14999995986,,,,,,
1509706800,24322,41452.03000000014,262907.4199999613,,,,,,
1512252000,31997,46921.699999999786,292420.7599999456,,,,,,
1513364400,33983,53339.14000000003,353899.66999992967,,,,,,
1514451600,20582,32260.949999999862,177191.25999998942,,,,,,
1514448000,16594,27233.33000000008,143600.57000000525,,,,,,
1510783200,31531,64070.750000000095,338913.90999994194,,,,,,
1510815600,25753,43580.76,246832.7999999689,,,,,,
1509242400,27378,48082.82999999977,255360.3899999641,,,,,,
1511154000,4786,13281.970000000018,59060.22000000157,,,,,,
1514750400,26880,41608.81999999972,228999.20999996827,,,,,,
1512313200,28751,57009.740000000194,307970.1499999499,,,,,,
1509386400,33860,56160.37000000033,343185.9699999323,,,,,,
1510200000,3060,8449.11999999999,37506.82999999981,,,,,,
1512723600,26908,45606.09999999993,284248.819999957,,,,,,
1514005200,4028,13475.599999999982,57645.46000000108,,,,,,
1513519200,31122,54948.949999999815,302723.729999945,,,,,,
1514066400,20205,33208.740000000085,175208.0999999906,,,,,,
1512176400,25392,43100.60999999997,230510.49999997136,,,,,,
1511823600,14867,35731.87000000002,170913.69999999454,,,,,,
1512021600,13306,26166.76000000005,130187.7300000094,,,,,,
1510700400,21416,45279.919999999904,225668.7499999771,,,,,,
1514761200,17376,29802.010000000013,152686.7200000005,,,,,,
1511856000,27186,42866.86999999997,268940.5399999623,,,,,,
1512946800,12985,32200.36999999993,146785.99000000194,,,,,,
1511139600,4362,9543.729999999996,43399.03000000045,,,,,,
1511564400,18444,30695.519999999902,156130.9899999996,,,,,,
1512248400,29904,44730.82999999998,275236.35999995336,,,,,,
1510243200,24637,48766.55000000029,313220.1799999562,,,,,,
1510678800,29319,49714.79000000001,329162.7199999435,,,,,,
1511258400,24318,38656.04999999997,242695.33999996755,,,,,,
1511791200,24266,49049.09999999979,265839.7599999599,,,,,,
1512673200,34875,57507.33,369613.1599999311,,,,,,
1513094400,24209,46357.850000000166,295828.4099999592,,,,,,
1513090800,26943,47142.45000000012,292285.7499999542,,,,,,
1509426000,4939,12475.87,56783.82000000161,,,,,,
1510034400,12929,24930.279999999995,122589.32000000912,,,,,,
1510995600,22739,35590.8099999999,188088.53999998415,,,,,,
1511632800,27912,47063.05000000007,256790.24999995853,,,,,,
1509847200,14351,24647.370000000054,125492.41000000961,,,,,,
1513159200,27371,42673.109999999935,280628.81999995577,,,,,,
1511118000,23965,45425.57000000002,234271.13999997085,,,,,,
1513278000,33197,53995.08999999954,364910.2499999343,,,,,,
1514084400,5977,12578.379999999996,57114.280000002276,,,,,,
1511748000,2376,5716.460000000003,25320.099999999562,,,,,,
1514415600,18678,37971.61999999994,184142.9299999888,,,,,,
1513008000,25618,49045.10999999997,291875.8399999556,,,,,,
1510639200,12853,25692.38000000007,127823.26000000947,,,,,,
1510340400,38460,58004.43000000006,361834.65999992064,,,,,,
1509685200,5254,16287.920000000013,72438.36000000246,,,,,,
1511229600,3452,6919.999999999992,33336.159999999436,,,,,,
1514552400,27506,42095.91000000005,245111.4399999597,,,,,,
1509372000,25564,48239.5000000004,266254.6399999587,,,,,,
1509649200,34033,59534.47999999963,367924.51999992883,,,,,,
1514329200,13071,27376.10999999995,130870.20000000918,,,,,,
1513130400,4876,9762.519999999991,46795.900000000824,,,,,,
1510520400,19754,43793.359999999935,212979.96999997948,,,,,,
1510311600,26948,42218.94000000002,274656.709999957,,,,,,
1512993600,23494,42215.36999999992,240085.85999996954,,,,,,
1509782400,15549,26963.46000000004,148375.65000000206,,,,,,
1512540000,13140,26105.930000000048,129691.5900000094,,,,,,
1511038800,25615,41435.12000000006,241001.9199999693,,,,,,
1512378000,24612,42553.27000000029,263946.5199999621,,,,,,
1510657200,23443,38782.51000000007,252166.9699999662,,,,,,
1509998400,29148,55980.719999999696,292431.2599999541,,,,,,
1510246800,28995,50880.91000000038,345923.7699999395,,,,,,
1512957600,3044,7093.449999999992,31045.449999999408,,,,,,
1513389600,20526,39911.90000000008,199109.43999998333,,,,,,
1511341200,24321,36190.70999999998,232857.40999996988,,,,,,
1513922400,10699,24648.899999999965,115519.8200000074,,,,,,
1512194400,5770,14819.309999999989,64936.52000000264,,,,,,
1509850800,10086,19399.24000000002,93208.09000000592,,,,,,
1230836400,11,20.22,88.81,,,,,,
1512669600,35027,55565.24000000039,379456.83999992616,,,,,,
1510012800,9083,19585.990000000053,92280.48000000576,,,,,,
1509328800,2970,10208.16000000002,42303.87000000039,,,,,,
1511895600,30475,52603.50000000017,318850.08999994746,,,,,,
1514469600,30357,47482.14000000017,276487.8599999453,,,,,,
1512979200,26415,54565.010000000264,324677.5599999556,,,,,,
1513753200,23066,39359.470000000096,213466.57999997848,,,,,,
1510894800,5656,17979.950000000008,80011.76000000286,,,,,,
1512482400,28575,53591.78999999997,317785.6299999456,,,,,,
1510430400,29112,45002.589999999866,275905.5299999515,,,,,,
1511672400,3721,13303.010000000024,55225.06000000085,,,,,,
1511625600,25767,46323.09000000002,249163.289999962,,,,,,
1513724400,25060,49101.979999999894,250493.04999996786,,,,,,
1513393200,14215,27485.950000000077,135328.5300000075,,,,,,
1510851600,28975,52381.35999999975,346592.0099999393,,,,,,
1513108800,33002,57276.41999999982,328033.159999943,,,,,,
1514574000,28149,43031.539999999964,264113.17999995465,,,,,,
1512291600,17458,31926.240000000045,153786.18000000133,,,,,,
1511488800,3426,6102.389999999998,28896.949999999302,,,,,,
1512856800,33487,53433.739999999816,301119.5699999441,,,,,,
1511762400,12412,28569.559999999965,135527.44000000658,,,,,,
1514523600,3643,9866.129999999996,42663.8200000004,,,,,,
1512414000,31042,51256.110000000204,308733.7599999462,,,,,,
1510362000,22047,36630.46000000007,198085.0999999839,,,,,,
1510855200,34425,53847.22999999996,364200.009999926,,,,,,
1511269200,25262,45102.15999999984,272365.87999995897,,,,,,
1511326800,4914,15554.870000000004,70445.95000000214,,,,,,
1509220800,31711,48871.840000000324,290187.9399999454,,,,,,
1512784800,18417,32876.6400000001,167417.02999999438,,,,,,
1513353600,20157,35443.739999999954,264850.5699999689,,,,,,
1514624400,13681,23119.380000000077,113975.38000000945,,,,,,
1509300000,25644,45166.43000000004,240377.98999996512,,,,,,
1509480000,28933,49319.43000000012,275889.3299999553,,,,,,
1513440000,27170,43344.07000000002,263079.3499999598,,,,,,
1509451200,23255,35328.14000000029,221721.26999997327,,,,,,
1511737200,11561,33891.920000000064,148478.41000000105,,,,,,
1512774000,35429,64678.51,367573.6599999292,,,,,,
1513710000,31815,49243.799999999974,311281.82999994355,,,,,,
